ticket_id,purchase_date,visit_date,price,ticket_status,customer_id,attraction_id
513,2024-07-31,2024-09-25,238.89,cancelled,310,477
514,2024-08-05,2024-09-14,106.3,cancelled,218,283
515,2024-08-18,2024-09-12,190.55,active,218,310
516,2024-01-04,2024-02-10,259.12,cancelled,122,365
517,2024-09-13,2024-10-01,217.2,cancelled,296,188
518,2024-01-18,2024-01-21,292.71,cancelled,189,58
519,2024-10-24,2024-11-24,481.63,active,73,374
520,2024-09-26,2024-11-20,492.16,used,239,265
521,2024-02-10,2024-03-15,447.16,active,126,242
522,2024-02-09,2024-03-24,324.17,cancelled,160,314
523,2024-01-28,2024-03-26,184.9,active,241,233
524,2024-09-19,2024-11-16,245.23,cancelled,170,216
525,2024-06-29,2024-08-20,161.42,active,19,356
526,2024-06-04,2024-07-21,396.81,used,32,323
527,2024-08-30,2024-10-07,101.16,active,337,150
528,2024-01-14,2024-02-02,252.68,active,259,40
529,2024-05-22,2024-06-08,83.62,used,141,440
530,2024-05-11,2024-05-12,375.89,cancelled,90,466
531,2024-03-18,2024-04-30,234.39,active,134,401
532,2024-04-30,2024-06-01,106.79,cancelled,442,17
533,2024-06-24,2024-06-30,484.33,cancelled,479,421
534,2024-03-19,2024-05-12,258.06,used,395,197
535,2024-05-01,2024-06-13,231.29,cancelled,86,108
536,2024-10-22,2024-12-08,424.08,active,329,136
537,2024-02-29,2024-03-04,100.45,used,244,155
538,2024-08-31,2024-10-18,475.16,cancelled,120,195
539,2024-07-18,2024-08-18,146.06,cancelled,446,223
540,2024-01-07,2024-01-26,465.07,used,196,348
541,2024-06-10,2024-07-14,347.78,active,50,470
542,2024-09-29,2024-11-09,189.84,used,313,471
543,2024-05-19,2024-06-10,149.76,active,131,336
544,2024-10-26,2024-11-21,241.33,cancelled,384,124
545,2024-04-09,2024-05-13,181.96,cancelled,93,161
546,2024-10-07,2024-10-08,342.94,active,7,211
547,2024-02-20,2024-03-25,69.88,used,180,113
548,2024-05-25,2024-06-11,112.68,active,318,48
549,2024-01-30,2024-03-09,335.17,active,487,307
550,2024-03-03,2024-04-18,479.74,active,439,310
551,2024-03-07,2024-04-01,335.07,cancelled,290,412
552,2024-04-04,2024-06-01,73.21,active,130,151
553,2024-08-27,2024-10-09,469.37,cancelled,233,473
554,2024-05-21,2024-07-10,224.95,cancelled,395,395
555,2024-06-14,2024-07-01,97.74,active,142,398
556,2024-02-01,2024-02-26,206.52,active,133,490
557,2024-05-15,2024-05-27,231.48,used,476,103
558,2024-07-20,2024-08-01,329.83,active,74,277
559,2024-08-08,2024-08-22,314.7,active,468,227
560,2024-05-12,2024-05-19,36.73,active,293,373
561,2024-05-08,2024-06-27,234.02,used,77,335
562,2024-01-01,2024-03-01,38.16,used,137,78
563,2024-06-17,2024-08-14,207.84,active,264,363
564,2024-09-08,2024-10-09,229.31,cancelled,400,416
565,2024-02-05,2024-03-11,128.41,used,489,353
566,2024-09-03,2024-09-11,292.28,used,171,350
567,2024-06-04,2024-06-30,46.49,cancelled,47,188
568,2024-09-30,2024-11-24,481.24,active,431,236
569,2024-05-28,2024-07-09,117.5,cancelled,21,496
570,2024-07-15,2024-08-27,111.68,cancelled,200,459
571,2024-02-24,2024-04-05,350.64,used,44,454
572,2024-08-12,2024-09-29,110.94,active,99,13
573,2024-05-02,2024-06-03,206.61,cancelled,330,158
574,2024-09-12,2024-10-17,483.18,used,495,9
575,2024-01-19,2024-02-10,46.91,cancelled,22,208
576,2024-03-01,2024-03-15,407.41,cancelled,268,235
577,2024-10-01,2024-10-11,375.7,active,474,37
578,2024-01-19,2024-03-07,87.96,cancelled,10,242
579,2024-01-24,2024-02-09,356.62,active,8,89
580,2024-01-26,2024-03-24,167.52,active,234,313
581,2024-03-28,2024-05-21,303.7,active,59,255
582,2024-04-22,2024-04-27,406.14,used,173,416
583,2024-07-24,2024-08-14,77.99,cancelled,295,280
584,2024-03-11,2024-04-01,421.49,active,392,24
585,2024-03-29,2024-04-20,50.35,used,73,388
586,2024-07-31,2024-08-11,354.22,cancelled,85,225
587,2024-05-04,2024-07-03,299.35,active,52,406
588,2024-07-11,2024-08-30,95.72,used,42,4
589,2024-01-04,2024-01-16,464.55,cancelled,334,304
590,2024-05-25,2024-06-21,352.88,used,355,65
591,2024-04-15,2024-04-25,327.12,cancelled,231,211
592,2024-05-02,2024-05-14,313.06,active,306,93
593,2024-09-12,2024-10-22,476.14,cancelled,424,401
594,2024-06-03,2024-06-26,221.02,cancelled,121,99
595,2024-03-01,2024-04-04,488.86,cancelled,186,442
596,2024-10-03,2024-11-05,125.25,cancelled,338,107
597,2024-05-21,2024-05-25,112.99,active,351,433
598,2024-08-30,2024-10-01,104.64,cancelled,473,23
599,2024-01-28,2024-03-10,194.81,active,223,129
600,2024-06-20,2024-07-30,406.47,used,23,54
601,2024-01-27,2024-03-27,277.93,active,403,15
602,2024-09-05,2024-10-08,75.71,active,370,228
603,2024-10-23,2024-11-13,221.15,cancelled,347,460
604,2024-06-15,2024-06-30,393.91,used,117,51
605,2024-05-01,2024-06-18,218.05,active,193,457
606,2024-04-22,2024-04-27,246.08,used,28,456
607,2024-08-11,2024-08-21,123.76,cancelled,233,92
608,2024-07-17,2024-08-10,85.47,cancelled,100,324
609,2024-07-02,2024-07-20,117.06,active,17,355
610,2024-10-18,2024-10-22,154.69,active,437,239
611,2024-08-22,2024-09-18,102.18,used,113,454
612,2024-05-31,2024-07-09,95.26,cancelled,488,314
613,2024-03-28,2024-05-04,485.67,active,45,211
614,2024-09-24,2024-10-26,433.86,active,303,243
615,2024-08-24,2024-09-11,26.96,used,377,447
616,2024-05-06,2024-05-22,177.1,cancelled,114,457
617,2024-03-17,2024-05-15,295.38,active,214,23
618,2024-01-21,2024-02-21,372.07,cancelled,18,218
619,2024-09-28,2024-10-24,250.05,cancelled,421,51
620,2024-08-19,2024-09-20,135.45,cancelled,386,7
621,2024-07-27,2024-08-10,83.7,used,123,332
622,2024-02-16,2024-02-18,250.3,used,83,361
623,2024-08-23,2024-10-17,293.78,cancelled,13,500
624,2024-08-20,2024-09-19,390.48,cancelled,208,95
625,2024-07-08,2024-08-18,242.86,cancelled,1,441
626,2024-02-06,2024-03-02,448.85,used,272,17
627,2024-05-31,2024-06-28,381.39,cancelled,485,314
628,2024-10-04,2024-11-10,401.35,cancelled,42,318
629,2024-06-20,2024-08-07,467.48,cancelled,485,466
630,2024-07-05,2024-08-31,44.75,used,188,239
631,2024-01-21,2024-02-14,195.89,cancelled,287,361
632,2024-02-04,2024-03-11,360.48,active,71,172
633,2024-05-02,2024-06-06,74.51,used,378,481
634,2024-10-24,2024-12-19,480.37,active,386,382
635,2024-04-25,2024-05-16,189.3,used,258,349
636,2024-08-04,2024-08-22,46.14,used,177,232
637,2024-09-05,2024-10-08,272.81,active,241,364
638,2024-09-29,2024-11-12,416.18,used,232,318
639,2024-07-07,2024-08-28,343.19,cancelled,415,482
640,2024-02-03,2024-02-16,448.11,used,45,42
641,2024-07-19,2024-09-15,105.83,active,56,85
642,2024-05-21,2024-05-29,354.6,used,78,448
643,2024-04-14,2024-05-18,477.01,active,151,214
644,2024-10-04,2024-12-03,83.37,used,216,228
645,2024-01-11,2024-01-30,110.75,active,447,411
646,2024-04-28,2024-06-21,474.78,cancelled,172,211
647,2024-10-23,2024-11-14,334.77,used,249,304
648,2024-09-28,2024-11-21,283.26,used,156,291
649,2024-03-08,2024-05-05,398.89,active,405,134
650,2024-04-26,2024-05-27,198.51,used,395,433
651,2024-01-25,2024-02-04,189.5,used,490,86
652,2024-03-23,2024-05-08,276.95,active,499,90
653,2024-03-19,2024-03-30,134.19,active,163,295
654,2024-03-05,2024-04-03,145.0,active,106,288
655,2024-01-18,2024-03-01,172.13,used,76,191
656,2024-08-17,2024-09-21,488.22,cancelled,155,63
657,2024-01-13,2024-02-08,466.91,active,486,235
658,2024-06-12,2024-06-22,22.06,cancelled,280,500
659,2024-09-16,2024-10-08,330.68,used,243,459
660,2024-05-28,2024-07-16,490.73,cancelled,342,76
661,2024-10-16,2024-12-02,455.3,used,174,353
662,2024-02-27,2024-04-14,249.91,active,72,348
663,2024-10-09,2024-10-17,167.88,used,317,431
664,2024-04-22,2024-05-21,191.55,used,29,312
665,2024-04-09,2024-05-17,272.69,used,101,12
666,2024-02-12,2024-03-18,427.74,cancelled,344,491
667,2024-02-14,2024-03-18,209.32,used,163,309
668,2024-09-18,2024-09-22,456.05,used,204,76
669,2024-08-06,2024-08-30,205.33,active,146,177
670,2024-06-28,2024-07-18,489.21,cancelled,45,111
671,2024-08-15,2024-10-02,496.45,used,148,84
672,2024-08-05,2024-09-21,450.29,active,428,301
673,2024-02-14,2024-02-24,119.74,used,445,269
674,2024-06-20,2024-06-25,467.91,cancelled,388,193
675,2024-02-15,2024-02-16,216.54,used,213,90
676,2024-10-11,2024-11-10,360.92,active,103,96
677,2024-07-14,2024-08-02,285.86,active,422,424
678,2024-06-03,2024-07-27,300.9,used,287,379
679,2024-08-25,2024-09-09,32.88,active,79,135
680,2024-06-02,2024-07-13,420.44,used,64,335
681,2024-05-27,2024-06-23,106.1,cancelled,331,126
682,2024-01-15,2024-01-23,387.06,used,497,35
683,2024-07-04,2024-08-11,250.63,used,445,133
684,2024-08-31,2024-10-15,412.77,used,263,376
685,2024-10-21,2024-10-23,425.73,active,298,30
686,2024-03-15,2024-04-05,241.3,cancelled,70,183
687,2024-03-24,2024-03-28,150.88,used,326,467
688,2024-07-01,2024-07-05,159.13,cancelled,328,480
689,2024-02-09,2024-03-13,113.03,cancelled,94,392
690,2024-02-18,2024-03-28,381.26,cancelled,166,447
691,2024-06-10,2024-08-02,425.6,used,139,351
692,2024-07-04,2024-07-11,276.52,used,422,74
693,2024-01-07,2024-01-16,268.72,used,399,249
694,2024-07-29,2024-08-20,462.04,active,53,112
695,2024-03-20,2024-04-22,126.13,active,408,460
696,2024-10-13,2024-11-22,351.03,cancelled,434,273
697,2024-10-09,2024-11-23,383.03,active,214,236
698,2024-02-09,2024-02-17,413.05,active,246,179
699,2024-06-08,2024-07-23,194.03,used,456,306
700,2024-09-24,2024-11-12,485.65,active,364,156
701,2024-01-15,2024-03-03,411.0,active,66,439
702,2024-03-13,2024-04-27,128.76,active,108,67
703,2024-02-10,2024-03-09,351.59,active,40,10
704,2024-09-04,2024-10-23,227.0,active,56,17
705,2024-09-19,2024-10-27,48.45,active,466,130
706,2024-01-23,2024-01-28,164.79,active,387,50
707,2024-03-04,2024-05-02,308.86,cancelled,462,103
708,2024-04-04,2024-05-17,188.74,active,75,434
709,2024-05-22,2024-06-29,186.96,active,438,257
710,2024-05-03,2024-06-05,293.71,active,420,297
711,2024-01-08,2024-02-11,124.16,active,494,145
712,2024-03-28,2024-05-25,381.93,active,499,372
713,2024-02-20,2024-04-20,122.73,cancelled,436,363
714,2024-08-31,2024-09-24,355.1,active,226,345
715,2024-02-24,2024-03-07,420.68,used,218,110
716,2024-09-20,2024-10-05,215.64,used,64,239
717,2024-02-26,2024-03-31,85.24,used,361,148
718,2024-10-12,2024-11-28,39.49,used,253,60
719,2024-07-16,2024-08-04,239.33,cancelled,160,352
720,2024-08-15,2024-08-30,285.88,used,438,220
721,2024-04-06,2024-05-31,53.41,used,481,348
722,2024-07-07,2024-07-19,26.14,cancelled,252,345
723,2024-02-23,2024-03-20,230.27,cancelled,347,44
724,2024-03-02,2024-03-12,209.51,cancelled,303,53
725,2024-03-27,2024-04-01,194.58,active,174,103
726,2024-07-25,2024-08-02,131.78,used,372,256
727,2024-05-22,2024-07-10,362.48,cancelled,304,140
728,2024-07-23,2024-08-15,248.4,cancelled,487,208
729,2024-09-05,2024-10-08,153.87,used,56,63
730,2024-05-08,2024-06-09,258.69,cancelled,483,69
731,2024-01-16,2024-01-23,374.14,active,256,348
732,2024-01-14,2024-01-26,203.66,cancelled,168,79
733,2024-06-04,2024-07-14,319.15,active,339,385
734,2024-09-23,2024-11-12,256.25,used,104,151
735,2024-09-11,2024-10-13,262.3,cancelled,176,415
736,2024-10-03,2024-11-07,28.48,active,221,451
737,2024-03-01,2024-03-26,236.06,used,227,236
738,2024-01-19,2024-01-22,104.9,cancelled,441,400
739,2024-06-04,2024-07-31,358.91,used,221,69
740,2024-06-08,2024-07-24,206.76,active,292,346
741,2024-09-08,2024-10-21,285.82,cancelled,293,241
742,2024-08-31,2024-10-06,430.09,cancelled,29,201
743,2024-05-14,2024-06-15,303.7,used,316,347
744,2024-06-29,2024-08-18,489.34,used,32,15
745,2024-01-24,2024-02-02,421.73,used,415,380
746,2024-10-25,2024-10-27,387.29,cancelled,175,195
747,2024-02-19,2024-03-18,185.67,used,211,180
748,2024-01-29,2024-03-12,137.23,active,332,160
749,2024-02-13,2024-04-12,350.24,used,59,173
750,2024-03-27,2024-03-29,278.44,active,236,337
751,2024-08-04,2024-09-10,267.08,used,137,11
752,2024-08-28,2024-10-05,30.67,used,194,293
753,2024-07-18,2024-08-08,294.82,used,52,354
754,2024-04-15,2024-05-07,258.43,cancelled,174,86
755,2024-06-02,2024-06-26,485.33,active,255,326
756,2024-02-08,2024-04-02,428.16,active,148,136
757,2024-01-25,2024-02-14,498.19,used,412,116
758,2024-02-17,2024-04-03,425.21,active,304,173
759,2024-05-19,2024-05-24,291.89,cancelled,244,219
760,2024-04-17,2024-05-10,401.91,cancelled,422,155
761,2024-09-15,2024-11-06,163.96,cancelled,277,161
762,2024-04-12,2024-05-09,213.1,cancelled,264,233
763,2024-10-07,2024-10-19,442.83,cancelled,361,265
764,2024-04-05,2024-05-12,259.62,cancelled,493,422
765,2024-08-27,2024-09-14,469.84,cancelled,415,315
766,2024-08-10,2024-10-09,291.74,cancelled,31,268
767,2024-04-12,2024-05-06,241.99,active,78,383
768,2024-06-02,2024-07-27,228.99,used,441,426
769,2024-02-02,2024-03-14,117.71,used,137,422
770,2024-05-26,2024-07-07,97.08,cancelled,308,121
771,2024-07-26,2024-08-11,74.51,active,15,126
772,2024-06-07,2024-07-07,252.98,used,217,332
773,2024-01-19,2024-02-01,96.49,active,15,133
774,2024-05-22,2024-07-04,284.34,cancelled,437,22
775,2024-09-05,2024-10-26,29.56,active,161,309
776,2024-06-01,2024-07-27,50.52,used,460,187
777,2024-02-16,2024-03-13,472.72,cancelled,432,72
778,2024-04-30,2024-05-08,294.07,cancelled,478,62
779,2024-09-24,2024-11-06,417.91,cancelled,129,255
780,2024-02-16,2024-03-03,307.91,used,169,427
781,2024-10-26,2024-12-13,207.18,cancelled,381,121
782,2024-08-04,2024-08-18,89.25,active,110,497
783,2024-05-20,2024-06-18,216.02,cancelled,29,252
784,2024-09-30,2024-10-24,355.82,active,163,280
785,2024-08-04,2024-09-04,347.71,used,451,402
786,2024-03-15,2024-04-08,248.11,used,421,158
787,2024-01-11,2024-02-22,484.07,cancelled,18,431
788,2024-01-28,2024-03-13,460.38,cancelled,123,130
789,2024-10-09,2024-11-03,168.45,cancelled,186,463
790,2024-03-03,2024-04-07,436.14,used,199,5
791,2024-07-20,2024-09-18,489.44,used,155,47
792,2024-04-30,2024-05-20,120.99,active,469,225
793,2024-06-11,2024-08-07,409.88,cancelled,209,405
794,2024-01-18,2024-02-05,435.89,used,242,378
795,2024-07-30,2024-09-28,423.76,cancelled,217,449
796,2024-02-21,2024-04-14,96.96,used,260,34
797,2024-06-29,2024-07-26,309.02,cancelled,378,168
798,2024-08-20,2024-10-04,33.13,active,329,329
799,2024-04-04,2024-05-15,232.83,cancelled,70,2
800,2024-07-24,2024-08-06,321.58,used,295,43
801,2024-02-26,2024-03-08,139.81,cancelled,497,394
802,2024-03-07,2024-05-01,305.13,used,406,481
803,2024-06-12,2024-07-11,249.62,cancelled,69,134
804,2024-03-29,2024-05-12,304.65,used,410,145
805,2024-04-11,2024-04-17,218.96,active,202,449
806,2024-07-12,2024-09-04,444.48,active,11,486
807,2024-01-12,2024-03-12,288.09,cancelled,321,118
808,2024-02-15,2024-03-16,115.17,cancelled,437,87
809,2024-01-26,2024-02-21,316.64,cancelled,134,77
810,2024-02-15,2024-03-10,101.66,cancelled,61,8
811,2024-09-26,2024-10-24,391.21,used,424,345
812,2024-09-10,2024-09-18,127.75,active,98,485
813,2024-05-16,2024-06-04,378.29,used,67,221
814,2024-04-15,2024-05-24,123.47,used,373,347
815,2024-04-06,2024-05-03,106.58,active,15,149
816,2024-05-14,2024-05-30,316.49,active,190,299
817,2024-08-22,2024-08-28,24.95,active,447,166
818,2024-07-22,2024-09-04,121.86,used,363,217
819,2024-05-11,2024-05-16,65.73,active,27,171
820,2024-04-30,2024-05-31,455.95,cancelled,481,344
821,2024-01-24,2024-01-25,141.76,cancelled,196,155
822,2024-07-21,2024-09-02,198.03,cancelled,22,298
823,2024-04-01,2024-04-18,101.54,used,477,174
824,2024-08-27,2024-09-05,63.03,cancelled,272,222
825,2024-03-13,2024-03-30,76.08,active,66,256
826,2024-05-23,2024-07-10,193.08,used,145,463
827,2024-05-14,2024-06-23,418.2,used,265,161
828,2024-08-11,2024-10-08,99.19,cancelled,252,392
829,2024-03-18,2024-04-23,429.46,cancelled,326,409
830,2024-08-13,2024-08-17,110.68,active,118,94
831,2024-01-19,2024-02-19,144.91,cancelled,240,224
832,2024-02-29,2024-04-27,465.06,active,227,183
833,2024-10-14,2024-11-15,239.72,active,434,369
834,2024-03-16,2024-03-24,187.81,active,445,146
835,2024-04-02,2024-05-26,100.78,cancelled,422,140
836,2024-10-15,2024-12-12,338.31,active,299,498
837,2024-01-03,2024-02-06,388.09,active,214,472
838,2024-02-09,2024-02-25,388.76,cancelled,49,455
839,2024-06-17,2024-06-19,156.46,cancelled,63,202
840,2024-07-10,2024-08-17,465.99,active,429,166
841,2024-03-19,2024-03-21,58.91,cancelled,338,246
842,2024-08-20,2024-09-30,478.5,cancelled,337,3
843,2024-06-17,2024-06-20,334.96,used,167,486
844,2024-10-18,2024-10-27,121.46,active,411,330
845,2024-05-24,2024-06-14,403.11,cancelled,37,281
846,2024-07-14,2024-07-20,211.45,active,123,495
847,2024-07-23,2024-07-29,29.85,active,84,199
848,2024-07-25,2024-08-13,330.64,cancelled,79,62
849,2024-06-01,2024-07-03,404.53,cancelled,413,472
850,2024-06-07,2024-08-04,348.78,active,184,341
851,2024-02-19,2024-04-13,196.38,active,251,229
852,2024-07-17,2024-08-17,148.87,cancelled,217,47
853,2024-08-04,2024-09-25,196.75,active,223,323
854,2024-08-06,2024-08-12,39.41,used,499,238
855,2024-04-24,2024-06-05,349.39,active,477,254
856,2024-09-26,2024-11-06,330.67,active,149,240
857,2024-08-11,2024-08-17,455.46,used,154,77
858,2024-03-06,2024-04-19,453.39,active,268,219
859,2024-05-31,2024-07-07,42.91,active,470,24
860,2024-09-19,2024-09-26,265.11,used,49,238
861,2024-10-18,2024-12-10,141.62,used,300,42
862,2024-09-14,2024-09-16,74.69,cancelled,237,92
863,2024-04-03,2024-05-27,208.62,active,214,449
864,2024-06-01,2024-06-22,301.86,used,388,344
865,2024-08-18,2024-09-27,407.76,used,495,471
866,2024-04-05,2024-04-19,108.84,cancelled,310,133
867,2024-02-24,2024-03-23,276.5,active,203,60
868,2024-01-07,2024-01-18,334.78,used,355,208
869,2024-09-06,2024-09-26,316.88,cancelled,185,354
870,2024-07-21,2024-09-11,165.28,active,70,8
871,2024-04-07,2024-04-15,411.66,cancelled,497,97
872,2024-01-14,2024-01-28,250.94,active,333,124
873,2024-08-11,2024-10-04,320.51,cancelled,98,45
874,2024-06-03,2024-07-23,242.44,used,217,12
875,2024-02-29,2024-03-11,453.16,cancelled,360,228
876,2024-09-05,2024-10-06,29.42,used,300,125
877,2024-04-13,2024-05-02,293.33,used,27,171
878,2024-01-05,2024-01-12,322.6,cancelled,222,213
879,2024-09-10,2024-10-28,297.76,cancelled,284,149
880,2024-01-19,2024-02-20,211.85,cancelled,303,372
881,2024-09-06,2024-09-21,362.86,cancelled,10,217
882,2024-10-22,2024-11-12,285.56,used,458,332
883,2024-08-01,2024-09-27,247.2,used,319,481
884,2024-06-26,2024-07-25,354.81,active,83,148
885,2024-04-08,2024-05-09,185.05,active,260,113
886,2024-10-27,2024-12-25,348.79,cancelled,437,432
887,2024-08-27,2024-09-05,443.92,cancelled,365,200
888,2024-08-01,2024-09-24,471.77,cancelled,377,185
889,2024-08-29,2024-10-20,486.05,active,319,107
890,2024-05-24,2024-07-08,379.64,cancelled,248,67
891,2024-03-29,2024-04-11,95.03,used,52,407
892,2024-07-31,2024-09-01,165.75,active,286,25
893,2024-01-10,2024-02-02,442.83,used,347,82
894,2024-03-30,2024-05-22,432.54,cancelled,17,414
895,2024-02-02,2024-02-24,226.7,cancelled,117,62
896,2024-10-14,2024-10-29,253.46,used,402,182
897,2024-01-24,2024-03-14,441.3,used,459,78
898,2024-09-20,2024-10-29,341.35,cancelled,26,475
899,2024-08-12,2024-10-03,239.43,active,500,55
900,2024-02-22,2024-04-15,289.99,cancelled,54,86
901,2024-03-01,2024-04-26,118.59,used,81,373
902,2024-05-29,2024-07-14,231.93,cancelled,256,376
903,2024-02-20,2024-03-01,330.6,used,420,71
904,2024-03-03,2024-04-27,116.91,used,394,394
905,2024-01-04,2024-01-20,420.71,used,175,147
906,2024-09-15,2024-09-26,60.91,used,367,387
907,2024-07-31,2024-08-24,322.13,active,78,386
908,2024-09-28,2024-10-25,397.86,active,411,220
909,2024-07-30,2024-09-27,216.47,used,488,437
910,2024-09-21,2024-11-11,347.46,active,227,75
911,2024-01-06,2024-02-21,407.0,active,44,174
912,2024-06-10,2024-07-06,491.33,active,223,32
913,2024-07-20,2024-09-07,37.8,cancelled,78,463
914,2024-10-21,2024-10-25,489.31,cancelled,410,339
915,2024-09-23,2024-10-12,221.27,cancelled,359,284
916,2024-06-04,2024-07-21,376.49,used,5,424
917,2024-05-23,2024-07-20,273.34,active,359,207
918,2024-08-16,2024-09-27,118.46,cancelled,320,404
919,2024-08-14,2024-09-28,185.72,cancelled,208,398
920,2024-04-11,2024-06-07,164.74,active,276,172
921,2024-07-18,2024-09-03,365.06,active,267,277
922,2024-05-25,2024-06-08,64.55,cancelled,160,267
923,2024-06-23,2024-08-11,325.13,active,15,456
924,2024-10-03,2024-11-10,144.17,used,372,217
925,2024-09-15,2024-09-23,371.35,used,133,322
926,2024-09-16,2024-10-09,79.43,cancelled,482,64
927,2024-08-17,2024-09-06,294.77,active,233,174
928,2024-04-30,2024-06-21,377.96,cancelled,290,366
929,2024-09-30,2024-11-24,305.86,used,154,146
930,2024-10-20,2024-12-03,87.19,used,267,378
931,2024-05-06,2024-05-13,177.37,cancelled,99,422
932,2024-07-03,2024-08-02,67.03,cancelled,218,425
933,2024-07-29,2024-08-04,64.28,used,455,67
934,2024-08-31,2024-09-14,234.16,used,347,270
935,2024-07-25,2024-09-01,288.3,used,447,136
936,2024-10-26,2024-11-27,325.5,used,353,477
937,2024-09-07,2024-10-24,487.17,active,74,259
938,2024-03-06,2024-04-07,361.35,active,496,361
939,2024-09-19,2024-11-14,273.99,cancelled,109,234
940,2024-08-30,2024-09-02,378.32,cancelled,190,472
941,2024-03-01,2024-04-09,429.11,active,62,190
942,2024-10-19,2024-11-07,39.34,active,61,191
